go_id	Evidence	gene_id
GO:0005515	ISO	LOC107374528
GO:0030001	ISO	LOC107374528
GO:0046872	ISO	LOC107374528
GO:0005515	ISO	stip1
GO:0008150	ISO	stip1
GO:0051879	ISO	stip1
GO:0008150	ISO	mansc1
GO:0003674	ISO	mansc1
GO:0061631	ISO	ube2d3
GO:0006511	ISO	ube2d3
GO:0016567	ISO	ube2d3
GO:0000151	ISO	ube2d3
GO:0031625	ISO	ube2d3
GO:0045879	ISO	ube2d3
GO:0016740	ISO	ube2d3
GO:0005524	ISO	ube2d3
GO:0000166	ISO	ube2d3
GO:0004930	ISO	LOC107372957
GO:0016021	ISO	LOC107372957
GO:0007186	ISO	LOC107372957
GO:0016020	ISO	LOC107372957
GO:0005623	ISO	LOC107372957
GO:0004930	ISO	LOC107372957
GO:0007165	ISO	LOC107372957
GO:0006954	ISO	LOC107372957
GO:0007204	ISO	LOC107372957
GO:0007200	ISO	LOC107372957
GO:0004875	ISO	LOC107372957
GO:0002430	ISO	LOC107372957
GO:0002283	ISO	LOC107372957
GO:0045721	ISO	fam3d
GO:0005576	ISO	fam3d
GO:0007275	ISO	fam3d
GO:0003676	ISO	LOC107372799
GO:0016020	ISO	LOC107372799
GO:0016021	ISO	LOC107372799
GO:0000977	ISO	LOC107372799
GO:0005634	ISO	LOC107372799
GO:0043565	ISO	LOC107372799
GO:0016788	ISO	LOC107380403
GO:0044255	ISO	LOC107380403
GO:0004930	ISO	LOC107384307
GO:0016021	ISO	LOC107384307
GO:0007186	ISO	LOC107384307
GO:0016020	ISO	LOC107384307
GO:0005654	ISO	LOC107393196
GO:0000122	ISO	LOC107393196
GO:0005634	ISO	LOC107393196
GO:0042826	ISO	LOC107393196
GO:0016575	ISO	LOC107393196
GO:0003714	ISO	LOC107393196
GO:0001103	ISO	LOC107393196
GO:0003677	ISO	LOC107393196
GO:0005634	ISO	LOC107393196
GO:0005515	ISO	LOC107395274
GO:0006000	ISO	LOC107385712
GO:0003873	ISO	LOC107385712
GO:0006003	ISO	LOC107385712
GO:0003824	ISO	LOC107385712
GO:0005524	ISO	LOC107385712
GO:0005829	ISO	LOC107385712
GO:0046835	ISO	LOC107385712
GO:0003873	ISO	LOC107385712
GO:0004331	ISO	LOC107385712
GO:0006003	ISO	LOC107385712
GO:0016311	ISO	LOC107385712
GO:0005789	ISO	LOC107374826
GO:0015936	ISO	LOC107374826
GO:0004420	ISO	LOC107374826
GO:0016616	ISO	LOC107374826
GO:0050662	ISO	LOC107374826
GO:0050661	ISO	LOC107374826
GO:0055114	ISO	LOC107374826
GO:0008299	ISO	LOC107374826
GO:0005515	ISO	LOC107374826
GO:0016020	ISO	LOC107374826
GO:0016021	ISO	LOC107374826
GO:0016491	ISO	LOC107374826
GO:0005783	ISO	LOC107374826
GO:0005789	ISO	LOC107374826
GO:0007519	ISO	LOC107374826
GO:0004420	ISO	LOC107374826
GO:0042282	ISO	LOC107374826
GO:0008299	ISO	LOC107374826
GO:0016126	ISO	LOC107374826
GO:0005778	ISO	LOC107374826
GO:0016020	ISO	fam69c
GO:0016021	ISO	fam69c
GO:0008150	ISO	fam69c
GO:0098609	ISO	LOC107372856
GO:0016020	ISO	LOC107372856
GO:0005925	ISO	LOC107394601
GO:0007172	ISO	LOC107394601
GO:0004713	ISO	LOC107394601
GO:0004672	ISO	LOC107394601
GO:0005856	ISO	LOC107394601
GO:0006468	ISO	LOC107394601
GO:0005524	ISO	LOC107394601
GO:0018108	ISO	LOC107394601
GO:0005925	ISO	LOC107394601
GO:0043197	ISO	LOC107394601
GO:0001525	ISO	LOC107394601
GO:0008104	ISO	LOC107394601
GO:0008104	ISO	LOC107394601
GO:0007173	ISO	LOC107394601
GO:0070309	ISO	LOC107394601
GO:0030155	ISO	LOC107394601
GO:0004672	ISO	nrbp1
GO:0006468	ISO	nrbp1
GO:0005524	ISO	nrbp1
GO:0005737	ISO	nrbp1
GO:0012505	ISO	nrbp1
GO:0035556	ISO	nrbp1
GO:0006888	ISO	nrbp1
GO:0007165	ISO	LOC107390297
GO:0005515	ISO	LOC107390297
GO:0005737	ISO	LOC107390297
GO:0043547	ISO	LOC107390297
GO:0005096	ISO	LOC107390297
GO:0043087	ISO	LOC107390297
GO:0005515	ISO	klhl28
GO:0016705	ISO	LOC107375867
GO:0005506	ISO	LOC107375867
GO:0020037	ISO	LOC107375867
GO:0055114	ISO	LOC107375867
GO:0016020	ISO	LOC107375867
GO:0016021	ISO	LOC107375867
GO:0046872	ISO	LOC107375867
GO:0016491	ISO	LOC107375867
GO:0004497	ISO	LOC107375867
GO:0008395	ISO	LOC107375867
GO:0005891	ISO	LOC107391217
GO:0070588	ISO	LOC107391217
GO:0005245	ISO	LOC107391217
GO:0005515	ISO	LOC107391217
GO:0007268	ISO	LOC107391217
GO:0045202	ISO	LOC107391217
GO:0008331	ISO	LOC107391217
GO:0007528	ISO	LOC107391217
GO:1901385	ISO	LOC107391217
GO:0005891	ISO	LOC107391217
GO:0003824	ISO	pld5
GO:0016020	ISO	pld5
GO:0016021	ISO	pld5
GO:0005575	ISO	LOC107388195
GO:0008150	ISO	LOC107388195
GO:0003674	ISO	LOC107388195
GO:0003677	ISO	LOC107393721
GO:0005634	ISO	LOC107393721
GO:0005737	ISO	LOC107394729
GO:0005737	ISO	LOC107394729
GO:0000082	ISO	ccne1
GO:0051726	ISO	ccne1
GO:0005634	ISO	ccne1
GO:0006886	ISO	vps26b
GO:0003676	ISO	LOC107375707
GO:0004713	ISO	epha4
GO:0007169	ISO	epha4
GO:0005003	ISO	epha4
GO:0004672	ISO	epha4
GO:0005887	ISO	epha4
GO:0006468	ISO	epha4
GO:0005524	ISO	epha4
GO:0005515	ISO	epha4
GO:0016021	ISO	epha4
GO:0016020	ISO	epha4
GO:0016740	ISO	epha4
GO:0000166	ISO	epha4
GO:0004714	ISO	epha4
GO:0016301	ISO	epha4
GO:0016310	ISO	epha4
GO:0018108	ISO	epha4
GO:0048013	ISO	epha4
GO:0003755	ISO	LOC107387860
GO:0005509	ISO	LOC107387860
GO:0016853	ISO	LOC107387860
GO:0000413	ISO	LOC107387860
GO:0004252	ISO	LOC107381331
GO:0006508	ISO	LOC107381331
GO:0016787	ISO	LOC107381331
GO:0016020	ISO	LOC107381331
GO:0016021	ISO	LOC107381331
GO:0016020	ISO	LOC107381331
GO:0008233	ISO	LOC107381331
GO:0004252	ISO	LOC107381331
GO:0005802	ISO	LOC107381331
GO:0016485	ISO	LOC107381331
GO:0009617	ISO	LOC107381331
GO:0001947	ISO	LOC107381331
GO:0016486	ISO	LOC107381331
GO:0008236	ISO	LOC107381331
GO:0048703	ISO	LOC107381331
GO:0033334	ISO	LOC107381331
GO:0061371	ISO	LOC107381331
GO:0071907	ISO	LOC107381331
GO:0051216	ISO	LOC107381331
GO:0051216	ISO	LOC107381331
GO:0060536	ISO	LOC107381331
GO:0003140	ISO	LOC107381331
GO:0003146	ISO	LOC107381331
GO:0030173	ISO	LOC107381331
GO:0005515	ISO	hspbp1
GO:0005737	ISO	hspbp1
GO:0000774	ISO	hspbp1
GO:0050790	ISO	hspbp1
GO:0005783	ISO	hspbp1
GO:0008154	ISO	LOC107389593
GO:0030027	ISO	LOC107389593
GO:0017124	ISO	LOC107389593
GO:0005515	ISO	LOC107389593
GO:0017137	ISO	sytl5
GO:0006886	ISO	sytl5
GO:0005886	ISO	sytl5
GO:0042043	ISO	sytl5
GO:0006887	ISO	sytl5
GO:0070382	ISO	sytl5
GO:0005543	ISO	sytl5
GO:0043531	ISO	apaf1
GO:0042981	ISO	apaf1
GO:0043293	ISO	apaf1
GO:0097190	ISO	apaf1
GO:0005515	ISO	apaf1
GO:0005737	ISO	apaf1
GO:0005524	ISO	apaf1
GO:0000166	ISO	apaf1
GO:0006915	ISO	apaf1
GO:0046935	ISO	pik3r1
GO:0005942	ISO	pik3r1
GO:0046854	ISO	pik3r1
GO:0008286	ISO	pik3r1
GO:0043551	ISO	pik3r1
GO:0007165	ISO	pik3r1
GO:0005515	ISO	pik3r1
GO:0016020	ISO	sez6l2
GO:0016021	ISO	sez6l2
GO:0007420	ISO	sez6l2
GO:0015299	ISO	slc9a5
GO:0006812	ISO	slc9a5
GO:0006885	ISO	slc9a5
GO:0015385	ISO	slc9a5
GO:0006814	ISO	slc9a5
GO:0055085	ISO	slc9a5
GO:0016021	ISO	slc9a5
GO:0016020	ISO	slc9a5
GO:0005623	ISO	slc9a5
GO:0006811	ISO	slc9a5
GO:0005886	ISO	slc9a5
GO:1902600	ISO	slc9a5
GO:0051453	ISO	slc9a5
GO:0098656	ISO	slc9a5
GO:0015297	ISO	slc9a5
GO:0015385	ISO	slc9a5
GO:0015386	ISO	slc9a5
GO:0071805	ISO	slc9a5
GO:0098719	ISO	slc9a5
GO:0008349	ISO	map4k3
GO:0004672	ISO	map4k3
GO:0006468	ISO	map4k3
GO:0005524	ISO	map4k3
GO:0016740	ISO	map4k3
GO:0005737	ISO	map4k3
GO:0004674	ISO	map4k3
GO:0007346	ISO	map4k3
GO:0000166	ISO	map4k3
GO:0016301	ISO	map4k3
GO:0016310	ISO	map4k3
GO:0004674	ISO	map4k3
GO:0023014	ISO	map4k3
GO:0031098	ISO	map4k3
GO:0032147	ISO	map4k3
GO:0008349	ISO	map4k3
GO:0000165	ISO	map4k3
GO:0000185	ISO	map4k3
GO:0033151	ISO	rag1
GO:0061630	ISO	rag1
GO:0004519	ISO	rag1
GO:0043565	ISO	rag1
GO:0003677	ISO	rag1
GO:0005634	ISO	rag1
GO:0016787	ISO	rag1
GO:0016740	ISO	rag1
GO:0046872	ISO	rag1
GO:0090305	ISO	rag1
GO:0008152	ISO	rag1
GO:0008270	ISO	rag1
GO:0004842	ISO	rag1
GO:0006325	ISO	rag1
GO:0004518	ISO	rag1
GO:0006310	ISO	rag1
GO:0010390	ISO	rag1
GO:0003824	ISO	rag1
GO:0042803	ISO	rag1
GO:0042393	ISO	rag1
GO:0030183	ISO	rag1
GO:0033077	ISO	rag1
GO:0004930	ISO	LOC107389455
GO:0016021	ISO	LOC107389455
GO:0007186	ISO	LOC107389455
GO:0016020	ISO	LOC107389455
GO:0004930	ISO	LOC107389455
GO:0007165	ISO	LOC107389455
GO:0016579	ISO	LOC107377292
GO:0036459	ISO	LOC107377292
GO:0006511	ISO	LOC107377292
GO:0004843	ISO	LOC107377292
GO:0004197	ISO	LOC107377292
GO:0016579	ISO	LOC107377292
GO:0005515	ISO	LOC107377292
GO:0008081	ISO	plcg1
GO:0004435	ISO	plcg1
GO:0006629	ISO	plcg1
GO:0035556	ISO	plcg1
GO:0007165	ISO	plcg1
GO:0005515	ISO	plcg1
GO:0016787	ISO	plcg1
GO:0005623	ISO	plcg1
GO:0004435	ISO	plcg1
GO:0016042	ISO	plcg1
GO:0032959	ISO	plcg1
GO:0048015	ISO	plcg1
GO:0051209	ISO	plcg1
GO:0001570	ISO	plcg1
GO:0001525	ISO	plcg1
GO:0060218	ISO	plcg1
GO:0008016	ISO	plcg1
GO:0031101	ISO	plcg1
GO:0048844	ISO	plcg1
GO:0010634	ISO	plcg1
GO:0030851	ISO	plcg1
GO:0035477	ISO	plcg1
GO:0030246	ISO	man2b2
GO:0006013	ISO	man2b2
GO:0004559	ISO	man2b2
GO:0003824	ISO	man2b2
GO:0005975	ISO	man2b2
GO:0016787	ISO	man2b2
GO:0046872	ISO	man2b2
GO:0016798	ISO	man2b2
GO:0008152	ISO	man2b2
GO:0004559	ISO	man2b2
GO:0006013	ISO	man2b2
GO:0006517	ISO	man2b2
GO:0005774	ISO	man2b2
GO:0005783	ISO	bcap31
GO:0006886	ISO	bcap31
GO:0016021	ISO	bcap31
GO:0016020	ISO	bcap31
GO:0005887	ISO	bcap31
GO:0005789	ISO	bcap31
GO:0006888	ISO	bcap31
GO:0070973	ISO	bcap31
GO:0016055	ISO	wnt2b
GO:0005102	ISO	wnt2b
GO:0007275	ISO	wnt2b
GO:0005576	ISO	wnt2b
GO:0016020	ISO	wnt2b
GO:0016021	ISO	wnt2b
GO:0005615	ISO	wnt2b
GO:0045165	ISO	wnt2b
GO:0030182	ISO	wnt2b
GO:0016055	ISO	wnt2b
GO:0035118	ISO	wnt2b
GO:0070654	ISO	wnt2b
GO:0005109	ISO	wnt2b
GO:0005509	ISO	LOC107389916
GO:0005509	ISO	LOC107389916
GO:0030018	ISO	LOC107389916
GO:0051279	ISO	LOC107389916
GO:0033018	ISO	LOC107389916
GO:0010881	ISO	LOC107389916
GO:0006955	ISO	il10
GO:0005125	ISO	il10
GO:0005576	ISO	il10
GO:0007165	ISO	il10
GO:0032496	ISO	il10
GO:0042742	ISO	il10
GO:0017137	ISO	LOC107373876
GO:0006887	ISO	LOC107373876
GO:0016020	ISO	LOC107373876
GO:0042391	ISO	LOC107373876
GO:0045202	ISO	LOC107373876
GO:0017137	ISO	LOC107373876
GO:0044325	ISO	LOC107373876
GO:0048167	ISO	LOC107373876
GO:0048791	ISO	LOC107373876
GO:0050806	ISO	LOC107373876
GO:2000300	ISO	LOC107373876
GO:0042734	ISO	LOC107373876
GO:0048786	ISO	LOC107373876
GO:0048788	ISO	LOC107373876
GO:0098831	ISO	LOC107373876
GO:0006886	ISO	LOC107373876
GO:0005515	ISO	LOC107373876
GO:0046872	ISO	LOC107373876
GO:0016020	ISO	fam126a
GO:0005737	ISO	fam126a
GO:0005886	ISO	fam126a
GO:0005886	ISO	fam126a
GO:0005886	ISO	fam126a
GO:0003674	ISO	fam126a
GO:0046854	ISO	fam126a
GO:0005829	ISO	fam126a
GO:0005829	ISO	fam126a
GO:0072659	ISO	fam126a
GO:0042552	ISO	fam126a
GO:0046854	ISO	fam126a
GO:0072659	ISO	fam126a
GO:0050839	ISO	dsp
GO:0030054	ISO	dsp
GO:0098609	ISO	dsp
GO:0005856	ISO	dsp
GO:0005737	ISO	dsp
GO:0005886	ISO	dsp
GO:0016020	ISO	dsp
GO:0098609	ISO	dsp
GO:0005882	ISO	dsp
GO:0005198	ISO	dsp
GO:0042060	ISO	dsp
GO:0045104	ISO	dsp
GO:0030054	ISO	dsp
GO:0043588	ISO	dsp
GO:0014704	ISO	dsp
GO:0000398	ISO	rsrc1
GO:0005737	ISO	rsrc1
GO:0005634	ISO	rsrc1
GO:0003674	ISO	rsrc1
GO:0000380	ISO	rsrc1
GO:0000380	ISO	rsrc1
GO:0043565	ISO	LOC107388645
GO:0003700	ISO	LOC107388645
GO:0006355	ISO	LOC107388645
GO:0003677	ISO	LOC107388645
GO:0005634	ISO	LOC107388645
GO:0005634	ISO	LOC107388645
GO:0006357	ISO	LOC107388645
GO:0000981	ISO	LOC107388645
GO:0005515	ISO	LOC107388645
GO:0030154	ISO	LOC107388645
GO:0048821	ISO	LOC107388645
GO:0030099	ISO	LOC107388645
GO:0030223	ISO	LOC107388645
GO:0030225	ISO	LOC107388645
GO:0043565	ISO	LOC107388645
GO:0010628	ISO	LOC107388645
GO:0010628	ISO	LOC107388645
GO:0010628	ISO	LOC107388645
GO:0045647	ISO	LOC107388645
GO:0045659	ISO	LOC107388645
GO:0045659	ISO	LOC107388645
GO:0060047	ISO	LOC107394894
GO:0005882	ISO	LOC107394894
GO:0090342	ISO	LOC107394894
GO:0016831	ISO	mvd
GO:0005829	ISO	mvd
GO:0008299	ISO	mvd
GO:0005524	ISO	mvd
GO:0000166	ISO	mvd
GO:0006629	ISO	mvd
GO:0016829	ISO	mvd
GO:0006694	ISO	mvd
GO:0008202	ISO	mvd
GO:0016126	ISO	mvd
GO:0004163	ISO	mvd
GO:0006695	ISO	mvd
GO:0008203	ISO	mvd
GO:0019287	ISO	mvd
GO:0004803	ISO	LOC107384213
GO:0006313	ISO	LOC107384213
GO:0003676	ISO	LOC107384213
GO:0003677	ISO	LOC107384213
GO:0016021	ISO	LOC107383981
GO:0016020	ISO	LOC107383981
GO:0043005	ISO	LOC107383981
GO:0005886	ISO	LOC107383981
GO:0005328	ISO	LOC107383981
GO:0005332	ISO	LOC107383981
GO:0015293	ISO	LOC107383981
GO:0042165	ISO	LOC107383981
GO:0015812	ISO	LOC107383981
GO:0055085	ISO	LOC107383981
GO:0006836	ISO	LOC107383981
GO:0007043	ISO	LOC107387911
GO:0007507	ISO	LOC107387911
GO:0016020	ISO	LOC107387911
GO:0016021	ISO	LOC107387911
GO:0003674	ISO	LOC107387911
GO:0007043	ISO	LOC107387911
GO:0005515	ISO	LOC107382440
GO:0008270	ISO	LOC107382440
GO:0046872	ISO	LOC107382440
GO:0007155	ISO	LOC107381928
GO:0007156	ISO	LOC107381928
GO:0005509	ISO	LOC107381928
GO:0016020	ISO	LOC107381928
GO:0005886	ISO	LOC107381928
GO:0016021	ISO	LOC107381928
GO:0005509	ISO	LOC107381928
GO:0098609	ISO	LOC107381928
GO:0005911	ISO	LOC107381928
GO:0004950	ISO	LOC107384451
GO:0006935	ISO	LOC107384451
GO:0004930	ISO	LOC107384451
GO:0016021	ISO	LOC107384451
GO:0007186	ISO	LOC107384451
GO:0016020	ISO	LOC107384451
GO:0005623	ISO	LOC107384451
GO:0007165	ISO	LOC107384451
GO:0007204	ISO	LOC107384451
GO:0009897	ISO	LOC107384451
GO:0006955	ISO	LOC107384451
GO:0019722	ISO	LOC107384451
GO:0016493	ISO	LOC107384451
GO:0019956	ISO	LOC107384451
GO:0019957	ISO	LOC107384451
GO:0006935	ISO	LOC107384451
GO:0060326	ISO	LOC107384451
GO:0070098	ISO	LOC107384451
GO:0017053	ISO	coro2a
GO:0051015	ISO	coro2a
GO:0005515	ISO	coro2a
GO:0016020	ISO	coro2a
GO:0016021	ISO	coro2a
GO:0051015	ISO	coro2a
GO:0016787	ISO	entpd3
GO:0016020	ISO	entpd3
GO:0016021	ISO	entpd3
GO:0005524	ISO	entpd3
GO:0000166	ISO	entpd3
GO:0005515	ISO	gnb1l
GO:0005575	ISO	gnb1l
GO:0008150	ISO	gnb1l
GO:0005515	ISO	LOC107376295
GO:0005737	ISO	LOC107376295
GO:0016567	ISO	LOC107376295
GO:0061630	ISO	LOC107376295
GO:0006516	ISO	LOC107376295
GO:0030433	ISO	LOC107376295
GO:0031146	ISO	LOC107376295
GO:0019005	ISO	LOC107376295
GO:0006506	ISO	pigb
GO:0000030	ISO	pigb
GO:0016757	ISO	pigb
GO:0016020	ISO	pigb
GO:0016021	ISO	pigb
GO:0005783	ISO	pigb
GO:0005789	ISO	pigb
GO:0097502	ISO	pigb
GO:0005515	ISO	fbxw2
GO:0005575	ISO	fbxw2
GO:0003674	ISO	fbxw2
GO:0045893	ISO	hnf1a
GO:0006357	ISO	hnf1a
GO:0005634	ISO	hnf1a
GO:0003677	ISO	hnf1a
GO:0000977	ISO	hnf1a
GO:0003700	ISO	hnf1a
GO:0005634	ISO	hnf1a
GO:0006357	ISO	hnf1a
GO:0003677	ISO	hnf1a
GO:0005634	ISO	hnf1a
GO:0045893	ISO	hnf1a
GO:0031018	ISO	hnf1a
GO:0003323	ISO	hnf1a
GO:0003700	ISO	hnf1a
GO:0001889	ISO	hnf1a
GO:0030073	ISO	hnf1a
GO:0031016	ISO	hnf1a
GO:0046983	ISO	hnf1a
GO:0003676	ISO	LOC107372491
GO:0031625	ISO	LOC107380474
GO:0006511	ISO	LOC107380474
GO:0031461	ISO	LOC107380474
GO:0000120	ISO	taf1a
GO:0006360	ISO	taf1a
GO:0060047	ISO	taf1a
GO:0006488	ISO	LOC107393843
GO:0009953	ISO	LOC107393843
GO:0019348	ISO	dpm2
GO:0030234	ISO	dpm2
GO:0030176	ISO	dpm2
GO:0016020	ISO	dpm2
GO:0016021	ISO	dpm2
GO:0050790	ISO	dpm2
GO:0005783	ISO	dpm2
GO:0005789	ISO	dpm2
GO:0006486	ISO	dpm2
GO:0030234	ISO	dpm2
GO:0097502	ISO	dpm2
GO:0061061	ISO	dpm2
GO:0006506	ISO	dpm2
GO:0004582	ISO	dpm2
GO:0019348	ISO	dpm2
GO:0033185	ISO	dpm2
GO:0016020	ISO	kdsr
GO:0016021	ISO	kdsr
GO:0055114	ISO	kdsr
GO:0005783	ISO	kdsr
GO:0005789	ISO	kdsr
GO:0030148	ISO	kdsr
GO:0047560	ISO	kdsr
GO:0006666	ISO	kdsr
GO:0038036	ISO	LOC107393115
GO:0004930	ISO	LOC107393115
GO:0016021	ISO	LOC107393115
GO:0007186	ISO	LOC107393115
GO:0016020	ISO	LOC107393115
GO:0007165	ISO	LOC107393115
GO:0030593	ISO	LOC107393115
GO:0003376	ISO	LOC107393115
GO:0036038	ISO	tmem67
GO:0010826	ISO	tmem67
GO:0060271	ISO	tmem67
GO:0016020	ISO	tmem67
GO:0016021	ISO	tmem67
GO:0060028	ISO	tmem67
GO:0060027	ISO	tmem67
GO:0007369	ISO	tmem67
GO:0060271	ISO	tmem67
GO:0060271	ISO	tmem67
GO:0003341	ISO	tmem67
GO:0030176	ISO	fam134b
GO:0016020	ISO	fam134b
GO:0016021	ISO	fam134b
GO:0030176	ISO	fam134b
GO:0043524	ISO	fam134b
GO:0061709	ISO	fam134b
GO:0061709	ISO	fam134b
GO:0005634	ISO	znf750
GO:0005634	ISO	znf750
GO:0046872	ISO	znf750
GO:0030154	ISO	znf750
GO:0045944	ISO	znf750
GO:0008544	ISO	znf750
GO:1990841	ISO	znf750
GO:0000978	ISO	znf750
GO:0001228	ISO	znf750
GO:0001533	ISO	LOC107376254
GO:0008544	ISO	LOC107376254
GO:0019215	ISO	LOC107376254
GO:0005198	ISO	LOC107376254
GO:0005856	ISO	LOC107376254
GO:0005737	ISO	LOC107376254
GO:0016020	ISO	LOC107376254
GO:0005882	ISO	LOC107376254
GO:0005198	ISO	LOC107376254
GO:0042060	ISO	LOC107376254
GO:0045104	ISO	LOC107376254
GO:0052689	ISO	nceh1
GO:0016787	ISO	nceh1
GO:0016021	ISO	nceh1
GO:0016787	ISO	nceh1
GO:0009056	ISO	nceh1
GO:0034338	ISO	nceh1
GO:0003676	ISO	LOC107395007
GO:0003676	ISO	trnau1ap
GO:0005634	ISO	trnau1ap
GO:0005737	ISO	trnau1ap
GO:0005829	ISO	trnau1ap
GO:0003723	ISO	trnau1ap
GO:0000398	ISO	trnau1ap
GO:0006412	ISO	trnau1ap
GO:0003729	ISO	trnau1ap
GO:0006376	ISO	trnau1ap
GO:0004842	ISO	rnf208
GO:0016567	ISO	rnf208
GO:0045454	ISO	LOC107388578
GO:0005623	ISO	LOC107388578
GO:0005783	ISO	LOC107388578
GO:0006457	ISO	LOC107388578
GO:0034976	ISO	LOC107388578
GO:0003924	ISO	LOC107376655
GO:0005525	ISO	LOC107376655
GO:0016020	ISO	LOC107376655
GO:0007165	ISO	LOC107376655
GO:0000166	ISO	LOC107376655
GO:0005886	ISO	LOC107376655
GO:0003924	ISO	LOC107376655
GO:0005525	ISO	LOC107376655
GO:0019003	ISO	LOC107376655
GO:0007265	ISO	LOC107376655
GO:0003723	ISO	nop9
GO:0050840	ISO	LOC107377820
GO:0008201	ISO	LOC107377820
GO:0016525	ISO	LOC107377820
GO:0006954	ISO	LOC107377820
GO:0007155	ISO	LOC107377820
GO:0005509	ISO	LOC107377820
GO:0005615	ISO	LOC107377820
GO:0005515	ISO	LOC107377820
GO:0005576	ISO	LOC107377820
GO:0062023	ISO	LOC107377820
GO:0016525	ISO	LOC107377820
GO:0005509	ISO	nell1
GO:0005515	ISO	nell1
GO:0005737	ISO	nell1
GO:0008201	ISO	nell1
GO:0005080	ISO	nell1
GO:0007596	ISO	LOC107383706
GO:0005509	ISO	LOC107383706
GO:0004252	ISO	LOC107383706
GO:0006508	ISO	LOC107383706
GO:0005576	ISO	LOC107383706
GO:0016787	ISO	LOC107383706
GO:0005615	ISO	LOC107383706
GO:0008233	ISO	LOC107383706
GO:0008236	ISO	LOC107383706
GO:0005891	ISO	cacng4
GO:0070588	ISO	cacng4
GO:0005245	ISO	cacng4
GO:0006816	ISO	cacng4
GO:0016020	ISO	cacng4
GO:0016021	ISO	cacng4
GO:0006811	ISO	cacng4
GO:0098839	ISO	cacng4
GO:0005244	ISO	cacng4
GO:0034765	ISO	cacng4
GO:2000311	ISO	cacng4
GO:0005245	ISO	cacng4
GO:0005262	ISO	cacng4
GO:0098970	ISO	cacng4
GO:0032281	ISO	cacng4
GO:0019226	ISO	cacng4
GO:0098943	ISO	cacng4
GO:0099590	ISO	cacng4
GO:0005509	ISO	scgn
GO:0005623	ISO	scgn
GO:0005737	ISO	scgn
GO:0043005	ISO	scgn
GO:0045202	ISO	scgn
GO:0046872	ISO	scgn
GO:0005829	ISO	scgn
GO:0005634	ISO	scgn
GO:0030425	ISO	scgn
GO:0005509	ISO	scgn
GO:0051480	ISO	scgn
GO:0007420	ISO	scgn
GO:0043195	ISO	scgn
GO:0099509	ISO	scgn
GO:1900271	ISO	scgn
GO:0016020	ISO	LOC107381028
GO:0016021	ISO	LOC107381028
GO:0016020	ISO	LOC107381028
GO:0003674	ISO	LOC107381028
GO:0022857	ISO	LOC107381028
GO:0055085	ISO	LOC107381028
GO:0007605	ISO	LOC107381028
GO:0016055	ISO	LOC107385014
GO:0005102	ISO	LOC107385014
GO:0007275	ISO	LOC107385014
GO:0005576	ISO	LOC107385014
GO:0005623	ISO	LOC107385014
GO:0060028	ISO	LOC107385014
GO:0060028	ISO	LOC107385014
GO:0005615	ISO	LOC107385014
GO:0060027	ISO	LOC107385014
GO:0060027	ISO	LOC107385014
GO:0001525	ISO	LOC107385014
GO:0031018	ISO	LOC107385014
GO:0048701	ISO	LOC107385014
GO:0048703	ISO	LOC107385014
GO:0042074	ISO	LOC107385014
GO:0042074	ISO	LOC107385014
GO:0061053	ISO	LOC107385014
GO:0048884	ISO	LOC107385014
GO:0060026	ISO	LOC107385014
GO:0031101	ISO	LOC107385014
GO:0045165	ISO	LOC107385014
GO:0060536	ISO	LOC107385014
GO:0030182	ISO	LOC107385014
GO:0001501	ISO	LOC107385014
GO:0001946	ISO	LOC107385014
GO:0016055	ISO	LOC107385014
GO:0060030	ISO	LOC107385014
GO:0048840	ISO	LOC107385014
GO:0001503	ISO	LOC107385014
GO:0002574	ISO	LOC107385014
GO:0005109	ISO	LOC107385014
GO:0007223	ISO	LOC107385014
GO:0007223	ISO	LOC107385014
GO:0010172	ISO	LOC107385014
GO:0051209	ISO	LOC107385014
GO:0036342	ISO	LOC107385014
GO:0002062	ISO	LOC107385014
GO:0001958	ISO	LOC107385014
GO:0005102	ISO	LOC107385014
GO:0009826	ISO	LOC107385014
GO:0008591	ISO	LOC107385014
GO:0008591	ISO	LOC107385014
GO:0001667	ISO	LOC107385014
GO:1990817	ISO	fam46c
GO:0003714	ISO	scai
GO:0006351	ISO	scai
GO:0005634	ISO	scai
GO:0003714	ISO	scai
GO:1903507	ISO	scai
GO:0016020	ISO	scai
GO:0016021	ISO	scai
GO:0003676	ISO	LOC107388076
GO:0003700	ISO	LOC107388076
GO:0005634	ISO	LOC107388076
GO:0003677	ISO	LOC107388076
GO:0006355	ISO	LOC107388076
GO:0005515	ISO	slitrk6
GO:0016020	ISO	slitrk6
GO:0016021	ISO	slitrk6
GO:0007409	ISO	slitrk6
GO:0005534	ISO	LOC107373253
GO:0016301	ISO	LOC107373253
GO:0046835	ISO	LOC107373253
GO:0006012	ISO	LOC107373253
GO:0004335	ISO	LOC107373253
GO:0016773	ISO	LOC107373253
GO:0005737	ISO	LOC107373253
GO:0005524	ISO	LOC107373253
GO:0005737	ISO	LOC107373253
GO:0005829	ISO	LOC107373253
GO:0033499	ISO	LOC107373253
GO:0004335	ISO	LOC107373253
GO:0019200	ISO	LOC107373253
GO:0048008	ISO	pdgfd
GO:0005161	ISO	pdgfd
GO:0016020	ISO	pdgfd
GO:0008083	ISO	pdgfd
GO:0008284	ISO	pdgfd
